WirtEinh,EQ_übergeordnet,Equipment,EQ-Bezeichnung,EQ-Klasse,EQ-Klasse-Bezeichnung,Gewerk,Anlagenausprägung,EQ-Menge,EQ-Merkmal_001,EQ-Merkmal_002,EQ-Merkmal_003,EQ-Merkmal_004,EQ-Merkmal_005,EQ-Merkmal_006,EQ-Merkmal_007,EQ-Merkmal_008,EQ-Merkmal_009,EQ-Merkmal_010,EQ-Merkmal_011,EQ-Merkmal_012,EQ-Merkmal_013,EQ-Merkmal_014,EQ-Merkmal_015,EQ-Merkmal_016,EQ-Merkmal_017,EQ-Merkmal_018,EQ-Merkmal_019,EQ-Merkmal_020,EQ-Merkmal_021,EQ-Merkmal_022,EQ-Merkmal_023,EQ-Merkmal_024,EQ-Merkmal_025,EQ-Merkmal_026,EQ-Merkmal_027,EQ-Merkmal_028,EQ-Merkmal_029,EQ-Merkmal_030,EQ-Merkmal_031,EQ-Merkmal_032,EQ-Merkmal_033,EQ-Merkmal_034,EQ-Merkmal_035,EQ-Merkmal_036,EQ-Merkmal_037,EQ-Merkmal_038,EQ-Merkmal_039,EQ-Merkmal_040,EQ-Merkmal_041,EQ-Merkmal_042,EQ-Merkmal_043,EQ-Merkmal_044,EQ-Merkmal_045,EQ-Merkmal_046,EQ-Merkmal_047,EQ-Merkmal_048,EQ-Merkmal_049,EQ-Merkmal_050,EQ-Merkmal_051,EQ-Merkmal_052
26287,,1003129396,Kantine kraftbetätigte Fenster,3991,kraftbetätigte Einrichtungen,Türen und Tore,Fenster,5,Nutzung: GemVerpflEinrichtung,,,,,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 334,Bezeichn. Kostengr. DIN 276-1: Außentüren und -fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129401,Wassererwärmungsgeräte,3113,Wassererwärmungsgeräte ortsfest,Elektro,"Gerät, elektrisch beheizt",2,Hygiene TrinkwV/VDI 6023: Nein,Nutzung: sonstige Nutzung,,Kostengruppe DIN 276-1: 412,Bezeichn. Kostengr. DIN 276-1: Wasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129402,Abluftanlage Kegelbahn,31211,Lüftungsanlagen,RLT,Abluftanlage,1,,,"Nutzung RLT: Gebäude, Büro",Zuluftvolumenstrom tatsächlich: 1500,Zuluftvolumenstrom Nennvol.: 1500,Ventilator Antriebsart: Direkt ohne aut. Lastanpassung,Brandlüftung: keine Brandlüftungsfunktion,,,,,,,,,,,zugehörige Verbraucher: Sonstige,,Schnittstelle BuES/GLT: keine,"Funktionsweise der MSR: digital, Standard-Regelung",,,Zwischenkontrolle RLT: keine Zwischenprfg. erforderl.,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 431,Bezeichn. Kostengr. DIN 276-1: Lüftungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003129402.0,1003129403,BSK Abluftanlage Kegelbahn,3123,Brandschutzklappen,RLT,Brandschutzklappen,1,Asbesthaltige BSK enthalten: nein,"Sonderbau-Prüfungen: Nein, keine",,,Schnittstelle BuES/GLT: keine,Kostengruppe DIN 276-1: 439,"Bezeichn. Kostengr. DIN 276-1: Lufttechnische Anlagen, sonst.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129404,Zuluftanlage Kegelbahn,31211,Lüftungsanlagen,RLT,Zu-/Abluftanlage,1,,"Hygiene VDI 6022: Ja, Vorschrift","Nutzung RLT: Gebäude, Büro",Zuluftvolumenstrom tatsächlich: 1500,Zuluftvolumenstrom Nennvol.: 1500,Ventilator Antriebsart: Direkt ohne aut. Lastanpassung,Brandlüftung: keine Brandlüftungsfunktion,,,,,,,,,,,zugehörige Verbraucher: Sonstige,,Schnittstelle BuES/GLT: keine,"Funktionsweise der MSR: analog, Standard-Regelung",,,Zwischenkontrolle RLT: keine Zwischenprfg. erforderl.,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 431,Bezeichn. Kostengr. DIN 276-1: Lüftungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129405,überg. Schaltschrank RLT,31217,übergeordneter Schaltschrank,RLT,übergeordneter Schaltschrank,1,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 482,Bezeichn. Kostengr. DIN 276-1: Schaltschränke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129425,Feuerlöscher CO²,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,6,Löschmittel Feuerlöscher: CO2 bis 6 kg,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129432,Wasserverteilanlage,32205,Wasserverteilanlagen,Sanitär,Wasserverteilanlage,1,Filter: kein Filter,Messwerterfassung: manuell (MobileX),,,Kostengruppe DIN 276-1: 412,Bezeichn. Kostengr. DIN 276-1: Wasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129433,Außenbeleuchtung,3420,Außenbeleuchtungseinrichtungen,Elektro,Außenbel.einr. ortsf. Leuchten,3,Anbauhöhe/Masthöhe in m: 4,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129434,Außenbeleuchtung,3420,Außenbeleuchtungseinrichtungen,Elektro,Außenbel.einr. ortsf. Leuchten,2,,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129442,Feuer-/RS-TÜR selbstschließend,35404,Feuer-/Rauchschutzabschlüsse,Brandschutz,Feuer-/Rauchschutz-TÜR,16,Technikart 35404: nur selbstschließend,,,,"Sonderbau-Prüfungen: Nein, keine",Schnittstelle BuES/GLT: keine,,Kostengruppe DIN 276-1: 344,Bezeichn. Kostengr. DIN 276-1: Innentüren und -fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003129443,Feuer-/RS-TÜR selbstschließend,35404,Feuer-/Rauchschutzabschlüsse,Brandschutz,Feuer-/Rauchschutz-TÜR,1,Technikart 35404: nur selbstschließend,,,,"Sonderbau-Prüfungen: Nein, keine",Schnittstelle BuES/GLT: keine,,Kostengruppe DIN 276-1: 344,Bezeichn. Kostengr. DIN 276-1: Innentüren und -fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003170412,"Fahnen, T-Com",5111,Fahnen,Haustechn Einricht,Fahne am Mast mit Ausleger,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003179012,Kantine Abluftanlage Speisesaal,31211,Lüftungsanlagen,RLT,Abluftanlage,1,,,Nutzung RLT: GemVerpflEinrichtung,Zuluftvolumenstrom tatsächlich: 10000,Zuluftvolumenstrom Nennvol.: 10000,Ventilator Antriebsart: Riemen,Brandlüftung: keine Brandlüftungsfunktion,,,,,,,,,,,zugehörige Verbraucher: Kantine,,Schnittstelle BuES/GLT: BuES,"Funktionsweise der MSR: digital, Standard-Regelung",Fabrikat der MSR: SIEMENS,Typ der MSR: POL638.000,Zwischenkontrolle RLT: keine Zwischenprfg. erforderl.,Sonderbau-Prüfungen: ja,,Kostengruppe DIN 276-1: 431,Bezeichn. Kostengr. DIN 276-1: Lüftungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003179014,Kantine Abluftanlage Spülmaschine,31211,Lüftungsanlagen,RLT,Abluftanlage,1,,,Nutzung RLT: GemVerpflEinrichtung,Zuluftvolumenstrom tatsächlich: 1000,Zuluftvolumenstrom Nennvol.: 1000,Ventilator Antriebsart: Direkt ohne aut. Lastanpassung,Brandlüftung: keine Brandlüftungsfunktion,,,,,,,,,,,zugehörige Verbraucher: Sonstige,,Schnittstelle BuES/GLT: keine,"Funktionsweise der MSR: digital, Standard-Regelung",Fabrikat der MSR: SAUTER,,Zwischenkontrolle RLT: keine Zwischenprfg. erforderl.,Sonderbau-Prüfungen: ja,,Kostengruppe DIN 276-1: 431,Bezeichn. Kostengr. DIN 276-1: Lüftungsanlagen,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003217876,KAWB31146101_01,35602,IZS-Zutrittskontrollzentrale,"BuES, GLT, IZS",IDT,1,ISDN Nummer/Gateway Adr.: 10.86.0.33,TCP/IP-Adresse: 10.86.0.34,Subnet Mask: 255.255.255.240,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003217877,KAWB31146101_02,35602,IZS-Zutrittskontrollzentrale,"BuES, GLT, IZS",IDT,1,ISDN Nummer/Gateway Adr.: 10.86.0.33,TCP/IP-Adresse: 10.86.0.35,Subnet Mask: 255.255.255.240,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003217878,KAWB31146101_03,35602,IZS-Zutrittskontrollzentrale,"BuES, GLT, IZS",IDT,1,ISDN Nummer/Gateway Adr.: 10.86.0.33,TCP/IP-Adresse: 10.86.0.36,Subnet Mask: 255.255.255.240,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003217879,KAWB31146101_04,35602,IZS-Zutrittskontrollzentrale,"BuES, GLT, IZS",IDT,1,ISDN Nummer/Gateway Adr.: 10.86.0.33,TCP/IP-Adresse: 10.86.0.37,Subnet Mask: 255.255.255.240,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003217880,KAWB31146101_05,35602,IZS-Zutrittskontrollzentrale,"BuES, GLT, IZS",IDT,1,ISDN Nummer/Gateway Adr.: 10.86.0.33,TCP/IP-Adresse: 10.86.0.38,Subnet Mask: 255.255.255.240,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003217881,KAWB31146101_06,35602,IZS-Zutrittskontrollzentrale,"BuES, GLT, IZS",IDT,1,ISDN Nummer/Gateway Adr.: 10.86.0.33,TCP/IP-Adresse: 10.86.0.39,Subnet Mask: 255.255.255.240,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003217882,KAWB31146101_07,35602,IZS-Zutrittskontrollzentrale,"BuES, GLT, IZS",IDT,1,ISDN Nummer/Gateway Adr.: 10.86.0.33,TCP/IP-Adresse: 10.86.0.40,Subnet Mask: 255.255.255.240,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003217883,KAWB31146101_08,35602,IZS-Zutrittskontrollzentrale,"BuES, GLT, IZS",IDT,1,ISDN Nummer/Gateway Adr.: 10.86.0.33,TCP/IP-Adresse: 10.86.0.41,Subnet Mask: 255.255.255.240,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003217884,KAWB31146102_01,35602,IZS-Zutrittskontrollzentrale,"BuES, GLT, IZS",IDT,1,ISDN Nummer/Gateway Adr.: 10.86.0.49,TCP/IP-Adresse: 10.86.0.50,Subnet Mask: 255.255.255.240,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003217885,KAWB31146102_02,35602,IZS-Zutrittskontrollzentrale,"BuES, GLT, IZS",IDT,1,ISDN Nummer/Gateway Adr.: 10.86.0.49,TCP/IP-Adresse: 10.86.0.51,Subnet Mask: 255.255.255.240,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,,1003217886,KAWB31146102_03,35602,IZS-Zutrittskontrollzentrale,"BuES, GLT, IZS",IDT,1,ISDN Nummer/Gateway Adr.: 10.86.0.49,TCP/IP-Adresse: 10.86.0.52,Subnet Mask: 255.255.255.240,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217876.0,1003220224,L100_U1_WF_BT01_Eingang_Technikhof,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21248,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217876.0,1003220225,L101_U1_0.599_BT01_Flur_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 20187,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217876.0,1003220226,L102_E_1.598_BT01_Flur_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21246,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217876.0,1003220228,Z100_U1_WF_BT01_Eingang_Technikhof,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217876.0,1003220229,Z101_U1_0.599_BT01_Flur_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217876.0,1003220230,Z102_E_1.598_BT01_Flur_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217884.0,1003220232,L201_E_Hof_BT02_Schranke_Technikhof_LKW,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21276,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217884.0,1003220233,L202_E_Hof_BT02_Schranke_Technikhof_PKW,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21279,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217884.0,1003220234,L203_E_34_BT02_Eingang_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21280,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217884.0,1003220235,L204_E_11_BT02_Eingang_Mitte,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21266,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217884.0,1003220236,Z201_E_Hof_BT02_Schranke_Technikhof_LKW,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217884.0,1003220237,Z202_E_Hof_BT02_Schranke_Technikhof_PKW,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217884.0,1003220238,Z203_E_34_BT02_Eingang_Ost,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217884.0,1003220239,Z204_E_11_BT02_Eingang_Mitte,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217885.0,1003220240,L205_E_T.017a_BT02_Flur,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21278,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217885.0,1003220241,L209_01_T.101d_BT02_Flur_Mitte,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21277,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217885.0,1003220242,L210_01_T.128b_BT02_Flur,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 20167,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217885.0,1003220243,Z205_E_T.017a_BT02_Flur,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217885.0,1003220244,Z209_01_T.101d_BT02_Flur_Mitte,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217885.0,1003220245,Z210_01_T.128b_BT02_Flur,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217886.0,1003220246,L206_E_T.001c_BT02_Flur,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 20184,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217886.0,1003220248,L208_01_T.101c_BT02_Flur_West,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 20169,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217886.0,1003220249,L211_E_189_BT01-02_Zugang_Foyer,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 20168,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217886.0,1003220250,Z206_E_T.001c_BT02_Flur,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217886.0,1003220252,Z208_01_T.101c_BT02_Flur_West,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217886.0,1003220253,Z211_E_189_BT01-02_Zugang_Foyer,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217877.0,1003220254,L104_02_3.521a_BT01_Schleuse,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21281,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217877.0,1003220256,L106_04_5.529a_BT01_Schleuse,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21217,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217877.0,1003220257,Z104_02_3.521a_BT01_Schleuse,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217877.0,1003220259,Z106_04_5.529a_BT01_Schleuse,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217878.0,1003220260,L131_01_2.598_BT01_ME01.01.02,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21275,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217878.0,1003220261,L132_01_2.599_BT01_ME01.01.01,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21274,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217878.0,1003220262,L133_02_3.515a_BT01_ME01.02.02,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21270,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217878.0,1003220263,L134_02_3.510-15_BT01_ME01.02.01,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21269,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217878.0,1003220266,L137_04_5.516-29_BT01_ME01.04.02,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21273,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26287,1003217878.0,1003220267,L138_04_5.535a_BT01_ME01.04.01,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 21272,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
