WirtEinh,EQ_übergeordnet,Equipment,EQ-Bezeichnung,EQ-Klasse,EQ-Klasse-Bezeichnung,Gewerk,Anlagenausprägung,EQ-Menge,EQ-Merkmal_001,EQ-Merkmal_002,EQ-Merkmal_003,EQ-Merkmal_004,EQ-Merkmal_005,EQ-Merkmal_006,EQ-Merkmal_007,EQ-Merkmal_008,EQ-Merkmal_009,EQ-Merkmal_010,EQ-Merkmal_011,EQ-Merkmal_012,EQ-Merkmal_013,EQ-Merkmal_014,EQ-Merkmal_015,EQ-Merkmal_016,EQ-Merkmal_017,EQ-Merkmal_018,EQ-Merkmal_019,EQ-Merkmal_020,EQ-Merkmal_021,EQ-Merkmal_022,EQ-Merkmal_023,EQ-Merkmal_024,EQ-Merkmal_025,EQ-Merkmal_026,EQ-Merkmal_027,EQ-Merkmal_028,EQ-Merkmal_029,EQ-Merkmal_030,EQ-Merkmal_031,EQ-Merkmal_032,EQ-Merkmal_033,EQ-Merkmal_034,EQ-Merkmal_035,EQ-Merkmal_036,EQ-Merkmal_037,EQ-Merkmal_038,EQ-Merkmal_039,EQ-Merkmal_040,EQ-Merkmal_041,EQ-Merkmal_042,EQ-Merkmal_043,EQ-Merkmal_044,EQ-Merkmal_045,EQ-Merkmal_046,EQ-Merkmal_047,EQ-Merkmal_048,EQ-Merkmal_049,EQ-Merkmal_050,EQ-Merkmal_051,EQ-Merkmal_052
15859,,1000645089,NSpg-Ltg-Anl. KG02  StOLi 825 & 826(VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 2,Überspannungsableiter: 0,Unterverteilungen Gesamt: 11,Anzahl UVT ohne USV: 11,Stromkreise 1-ph ohne USV: 52,Stromkreise 3-ph ohne USV: 56,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645177,NSpg-Ltg-Anl. 1.OG     (VDS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 1,Überspannungsableiter: 0,Unterverteilungen Gesamt: 6,Anzahl UVT ohne USV: 6,Stromkreise 1-ph ohne USV: 77,Stromkreise 3-ph ohne USV: 34,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645209,NSpg-Ltg-Anl. KG01      StOLi 830  (VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,,Unterverteilungen Gesamt: 6,Anzahl UVT ohne USV: 6,Stromkreise 1-ph ohne USV: 77,Stromkreise 3-ph ohne USV: 12,Anzahl UVT mit USV: 0,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645240,NSpg-Ltg-Anl. EG  StOLi 831 ohne FI(VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,Überspannungsableiter: 0,Unterverteilungen Gesamt: 3,Anzahl UVT ohne USV: 3,Stromkreise 1-ph ohne USV: 73,Stromkreise 3-ph ohne USV: 4,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645276,NSpg-Ltg-Anl. 2.OG       StOLi 832 (VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,Überspannungsableiter: 8,Unterverteilungen Gesamt: 4,Anzahl UVT ohne USV: 4,Stromkreise 1-ph ohne USV: 113,Stromkreise 3-ph ohne USV: 52,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645293,NSpg-Ltg-Anl. 4.OG       StOLi 833 (VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 70,Überspannungsableiter: 8,Unterverteilungen Gesamt: 5,Anzahl UVT ohne USV: 5,Stromkreise 1-ph ohne USV: 158,Stromkreise 3-ph ohne USV: 109,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645355,NSpg-Ltg-Anl. KG         StOLi 814 (VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,Überspannungsableiter: 0,Unterverteilungen Gesamt: 5,Anzahl UVT ohne USV: 5,Stromkreise 1-ph ohne USV: 26,Stromkreise 3-ph ohne USV: 23,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645379,NSpg-Ltg-Anl. EG         StOLi 815 (VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,Überspannungsableiter: 4,Unterverteilungen Gesamt: 4,Anzahl UVT ohne USV: 4,Stromkreise 1-ph ohne USV: 57,Stromkreise 3-ph ohne USV: 23,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645416,NSpg-Ltg-Anl. 2.OG   StOLi 818/819 (VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,Überspannungsableiter: 0,Unterverteilungen Gesamt: 8,Anzahl UVT ohne USV: 8,Stromkreise 1-ph ohne USV: 192,Stromkreise 3-ph ohne USV: 40,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645486,NSpLtgAnl.1.OG     StOLi 816/817   (VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 1,Überspannungsableiter: 12,Unterverteilungen Gesamt: 7,Anzahl UVT ohne USV: 7,Stromkreise 1-ph ohne USV: 88,Stromkreise 3-ph ohne USV: 48,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645557,NSpg-Ltg-Anl. 4.OG   StOLi 822/823 (VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,Überspannungsableiter: 4,Unterverteilungen Gesamt: 11,Anzahl UVT ohne USV: 11,Stromkreise 1-ph ohne USV: 179,Stromkreise 3-ph ohne USV: 13,Anzahl UVT mit USV: 0,,,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,Produkt-PASM: G230ETS,,,PASM: aktueller Nutzer: T-HOME ICP,PASM: Beginn d. Nutzung: 20101028,"PASM: aktueller Bestellwert: 0,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645613,NSpg-Ltg-Anl. 3.OG    StOLi 820/821(VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,Überspannungsableiter: 0,Unterverteilungen Gesamt: 9,Anzahl UVT ohne USV: 9,Stromkreise 1-ph ohne USV: 148,Stromkreise 3-ph ohne USV: 12,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645659,NSpg-Ltg-Anl. 3.OG       StOLi 828 (VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,Überspannungsableiter: 4,Unterverteilungen Gesamt: 9,Anzahl UVT ohne USV: 9,Stromkreise 1-ph ohne USV: 176,Stromkreise 3-ph ohne USV: 60,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645667,NSpg-Ltg-Anl. 5.OG       StOLi 829 (VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,Überspannungsableiter: 0,Unterverteilungen Gesamt: 3,Anzahl UVT ohne USV: 3,Stromkreise 1-ph ohne USV: 29,Stromkreise 3-ph ohne USV: 7,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645819,NSpg-Ltg-Anl. 1.OG   StOLi 803-807 (VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 0,Überspannungsableiter: 24,Unterverteilungen Gesamt: 15,Anzahl UVT ohne USV: 15,Stromkreise 1-ph ohne USV: 910,Stromkreise 3-ph ohne USV: 84,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645860,NSpg-Ltg-Anl. EG     StOLi 801&802 (VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 3,Überspannungsableiter: 0,Unterverteilungen Gesamt: 6,Anzahl UVT ohne USV: 6,Stromkreise 1-ph ohne USV: 249,Stromkreise 3-ph ohne USV: 61,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000645899,NSpg-Ltg-Anl. 2.OG   StOLi 808- 810(VdS),33103,Niederspannungsleitungsanlagen,Elektro,Niederspannungsleitungsanlage,1,Anzahl FI alle UVT: 10,Überspannungsableiter: 13,Unterverteilungen Gesamt: 7,Anzahl UVT ohne USV: 7,Stromkreise 1-ph ohne USV: 124,Stromkreise 3-ph ohne USV: 62,Anzahl UVT mit USV: 0,Stromkreise 1-ph mit USV: 0,Stromkreise 3-ph mit USV: 0,Schnittstelle BuES/GLT: keine,"Sonderbau-Prüfungen: Nein, keine",,,Kostengruppe DIN 276-1: 444,Bezeichn. Kostengr. DIN 276-1: Niederspannungsinstallationsan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000646859,Wassererwärmungsgeräte EBK5         (1),3113,Wassererwärmungsgeräte ortsfest,Elektro,"Gerät, elektrisch beheizt",1,Hygiene TrinkwV/VDI 6023: Nein,Nutzung: sonstige Nutzung,,Kostengruppe DIN 276-1: 412,Bezeichn. Kostengr. DIN 276-1: Wasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000646865,SNU,3113,Wassererwärmungsgeräte ortsfest,Elektro,"Gerät, elektrisch beheizt",3,Hygiene TrinkwV/VDI 6023: Nein,Nutzung: sonstige Nutzung,,Kostengruppe DIN 276-1: 412,Bezeichn. Kostengr. DIN 276-1: Wasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000646988,Kühlgeräte   Küche,3760,Kühleinrichtungen,Kältetechnik,Kühlgeräte,1,,,hermetisch geschlossen: ja,"Kältemittelmenge: 0,5",Kältemitteltyp: kein Kältemittel,Leckageerkennungssystem vorhd.: nein,Schnittstelle BuES/GLT: BuES,,,Kostengruppe DIN 276-1: 471,Bezeichn. Kostengr. DIN 276-1: Küchentechnische Anlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000647822,Ölabscheider f. Fäkal.Heb.Anl,32304,"Abscheider, Sperren",Sanitär,Heizölsperre,1,,,,,Schnittstelle BuES/GLT: keine,,Kostengruppe DIN 276-1: 411,Bezeichn. Kostengr. DIN 276-1: Abwasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000648213,Batteriehandl.,3450,"Sicherheitsleuchten, einzelne",Elektro,Sicherheitsl.einzel ortsveränd,5,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000648266,Batteriehandl.,3450,"Sicherheitsleuchten, einzelne",Elektro,Sicherheitsl.einzel ortsveränd,11,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000648395,Batteriehandl.,3450,"Sicherheitsleuchten, einzelne",Elektro,Sicherheitsl.einzel ortsveränd,8,,,,Kostengruppe DIN 276-1: 445,Bezeichn. Kostengr. DIN 276-1: Beleuchtungsanlagen,"Sonderbau-Prüfungen: Nein, keine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000649916,BMA-Zentrale 1 - RLT Geleichri,35401,Gefahrenmeldeanlagen,Brandschutz,Brandmeldeanlage,1,Anzahl Gruppen_Linien: 2,Anzahl Handmelder: 0,Anzahl automatische Melder: 3,,,,,Übertragung zur FW_POL_SMC: keine,Schnittstelle BuES/GLT: GLT,"Sonderbau-Prüfungen: Nein, keine",,,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000650080,Löschwasserleitungsanlagen,39307,Feuerlöschschläuche/-armaturen,Brandschutz,Feuerlöscharmaturen,1,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000650511,Behindertennotrufanlage WC-Nord,35601,autarke Zutrittsanlagen,"BuES, GLT, IZS",autarke Zutrittsanlagen,1,,Schnittstelle BuES/GLT: BuES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000650570,Feuer-/Rauchschutz-TÜR  [FA],35404,Feuer-/Rauchschutzabschlüsse,Brandschutz,Feuer-/Rauchschutz-TÜR,37,Technikart 35404: nur mit Feststellanlage,Anzahl automatische Melder: 33,,Intervall Inspektion: Feststellanlage Inspektion 1M,"Sonderbau-Prüfungen: Nein, keine",Schnittstelle BuES/GLT: keine,,Kostengruppe DIN 276-1: 344,Bezeichn. Kostengr. DIN 276-1: Innentüren und -fenster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000650760,Löschwasserzisterne 1,32203,Wasserspeicherungsanlagen,Sanitär,Wasserspeicherungsanlage,1,Schnittstelle BuES/GLT: keine,,Kostengruppe DIN 276-1: 412,Bezeichn. Kostengr. DIN 276-1: Wasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000650763,Löschwasserzisterne 2,32203,Wasserspeicherungsanlagen,Sanitär,Wasserspeicherungsanlage,1,Schnittstelle BuES/GLT: keine,,Kostengruppe DIN 276-1: 412,Bezeichn. Kostengr. DIN 276-1: Wasseranlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000651552,Feuerlöscher,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,161,Löschmittel Feuerlöscher: Pulver bis 9 kg,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000651555,Feuerlöscher,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,2,Löschmittel Feuerlöscher: Wasser bis 10 Liter,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000651558,Feuerlöscher,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,174,Löschmittel Feuerlöscher: CO2 bis 6 kg,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000651560,Feuerlöscher,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,1,Löschmittel Feuerlöscher: Wasser bis 10 Liter,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000651563,Feuerlöscher,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,77,,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000651566,Feuerlöscher,39301,Kleinlöschgeräte,Brandschutz,Feuerlöscher,2,Löschmittel Feuerlöscher: CO2 bis 6 kg,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 475,Bezeichn. Kostengr. DIN 276-1: Feuerlöschanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,,1000666273,"Beheizungseinr., Dachentwässerung u. ä.",3990,besondere Einrichtungen,Haustechn Einricht,"Dachrinnen-, Rohrbegleitheiz.",3,,,,Schnittstelle BuES/GLT: GaBI über BACnet,"Sonderbau-Prüfungen: Nein, keine",,Kostengruppe DIN 276-1: 369,"Bezeichn. Kostengr. DIN 276-1: Dächer, sonstiges",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860017.0,1001316768,L078_x_x_x_Pförtner Nebeneingang außen,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 80986,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860017.0,1001316771,L079_x_x_x_Pförtner Nebeneingang innen,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 80929,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860017.0,1001316879,Z078_x_x_x_Pförtner Nebeneingang außen,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860017.0,1001316881,Z079_x_x_x_Pförtner Nebeneingang innen,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860018.0,1001316895,L081_x_x_x1_Pförtner Tor aussen,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82613,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860018.0,1001316896,L082_x_x_x2_Pförtner Tor innen,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 82536,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860018.0,1001316898,Z081_x_x_x1_Pförtner Tor aussen,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860018.0,1001316899,Z082_x_x_x2_Pförtner Tor innen,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860019.0,1001316911,L083_x_x_x_Rechenzentrum Haupteingang,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,Service-ID: 80915,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860019.0,1001316919,L084_x_x_xontiert_Z86_Rechenzentrum Sek*,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860019.0,1001316920,L085_x_x_xontier_Z87_RZ inaktiv Zugang,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860019.0,1001316925,Z083_x_x_x_Rechenzentrum Haupteingang,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860019.0,1001316930,Z084_x_x_xontiert_Z86_Rechenzentrum Sek*,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860019.0,1001316935,Z085_x_x_xontier_Z87_RZ inaktiv Zugang,35603,IZS-Komponenten,"BuES, GLT, IZS",Zugangstür,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15859,1003860020.0,1001316996,L086_x_x_xktiv_Z88_Rechenzentrum inakti,35603,IZS-Komponenten,"BuES, GLT, IZS",Kartenleser eines Zugangs,1,,,Kostengruppe DIN 276-1: 456,Bezeichn. Kostengr. DIN 276-1: Gefahrenmelde- u. Alarmanlagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
