Gebäude-ID,Anlagentyp,Anlagen-ID,Bauteil der Anlage,Anlagenname,Untergewerk-ID,Untergewerk,AKS-Bezeichnung,Kostengruppe,Kostengruppenbezeichnung,Anzahl,Hinweis Preisermittlung,Merkmale,Verbandsnummer
2042,Bauteil,73927,73925.0,Ausgussbecken,1449,412,Sanitäre Einrichtungsgegenstände,410,"Abwasser-, Wasser-, Gasanlagen",3.0,,Anzahl Ausgussbecken:;,412.05.01.000.00.00
2042,Anlage,73929,,NS-Unterverteiler Kältemaschine,1270,444,NS-Unterverteiler,440,Starkstromanlagen,,,Anzahl RCD:; Anzahl Stromkreise:3 Stk.; Bussystem vorhanden:;,444.03.01.000.00.01
2042,Anlage,73931,,Kompressionskältemaschine KM01,1246,434,Kompressionskältemaschine,430,Lufttechnische Anlagen,,,Kälteleistung:600 kW; Kältemittel:R134A; Kältemittelfüllung:155 kg; Verdichterart:Turboverdichter;,434.01.02.000.03.99
2042,Anlage,73933,,Kompressionskältemaschine KM02,1246,434,Kompressionskältemaschine,430,Lufttechnische Anlagen,,,Kälteleistung:600 kW; Kältemittel:R134A; Kältemittelfüllung:155 kg; Verdichterart:Turboverdichter;,434.01.02.000.03.99
2042,Anlage,73935,,Kompressionskältemaschine KM03,1246,434,Kompressionskältemaschine,430,Lufttechnische Anlagen,,,Kälteleistung:282 kW; Kältemittel:R407C; Kältemittelfüllung:56 kg; Verdichterart:Schraubenverdichter;,434.01.02.000.02.04
2042,Anlage,73937,,Verteilnetz / Pumpen - Kälteerzeugung,1250,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,,,Anzahl Heizkreise:8 Stk.; Heizkreis (Art):; Nennweite Zuleitung:200 DN;,434.03.01.000.02.02
2042,Bauteil,73945,73937.0,Entgasungsstation,1521,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,,,Arbeitsdruck:5 bar; Volumen:;,
2042,Bauteil,73943,73937.0,Entgasungsstation,1521,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,,,Arbeitsdruck:5 bar; Volumen:;,
2042,Bauteil,73939,73937.0,Kältemengenzähler,1525,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,24.0,,Eichfrist:; GLT Adresse:; Zählernummer:;,434.03.01.162.00.00
2042,Bauteil,74172,73937.0,Membranausdehnungsgefäß (MAG),1526,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,,,"max. zulässiger Betriebsdruck:; Volumen:0,02 m3;",
2042,Bauteil,74170,73937.0,Membranausdehnungsgefäß (MAG),1526,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,,,max. zulässiger Betriebsdruck:; Volumen:;,
2042,Bauteil,74171,73937.0,Membranausdehnungsgefäß (MAG),1526,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,,,max. zulässiger Betriebsdruck:; Volumen:;,
2042,Bauteil,73946,73937.0,Membranausdehnungsgefäß (MAG),1526,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,,,"max. zulässiger Betriebsdruck:; Volumen:0,5 m3;",
2042,Bauteil,73947,73937.0,Membranausdehnungsgefäß (MAG),1526,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,,,"max. zulässiger Betriebsdruck:; Volumen:0,3 m3;",
2042,Bauteil,73949,73937.0,Nachspeiseautomat,1527,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,2.0,,Anzahl Enthärtungspatronen:;,
2042,Bauteil,73950,73937.0,Pufferspeicher,1528,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,,,max. zulässiger Betriebsdruck:; Volumen:10500 l;,
2042,Bauteil,73942,73937.0,Pumpen,1529,434,Verteilnetz / Pumpen - Kälteerzeugung,430,Lufttechnische Anlagen,24.0,,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:;,
2042,Anlage,73951,,Wärmeverteilnetz,1228,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.",,
2042,Bauteil,73959,73951.0,Heizungsverteiler,1482,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,,Anzahl Heizkreise:3 Stk.; Heizkreis (Art):; Nennweite Zuleitung:80 DN;,422.01.01.154.01.01
2042,Bauteil,73962,73951.0,"Heizungsverteiler Radiatoren, Kluft fancoil",1482,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,,Anzahl Heizkreise:7 Stk.; Heizkreis (Art):; Nennweite Zuleitung:200 DN;,422.01.01.154.02.02
2042,Bauteil,73957,73951.0,Membranausdehnungsgefäß (MAG),1484,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.",Volumen:2 m3;,
2042,Bauteil,73964,73951.0,Membranausdehnungsgefäß (MAG) Fußbodenheitzung,1484,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,"Die Preisermittlung des Wärmeverteilnetzes erfolgt ausschließlich über die folgenden Bauteile am Wärmeverteilnetz: Heizungsverteiler, Entgasungsstationen, Wärmetauscher.","Volumen:0,018 m3;",
2042,Bauteil,73968,73951.0,Pufferspeicher,1486,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,,Betriebsdruck max.:; Volumen:10500 l;,
2042,Bauteil,73955,73951.0,Pumpen,1487,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,34.0,Die Preisermittlung erfolgt über Heizungsverteiler und ist dort inkludiert.,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:;,
2042,Bauteil,73953,73951.0,Wärmemengenzähler,1489,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,39.0,,Aufschaltung GLT:; Bauart:; Eichfrist:; Zählernummer:;,422.01.01.225.00.00
2042,Bauteil,73966,73951.0,Wärmetauscher,1490,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,,Bauart:Plattenwärmetauscher; Nennleistung:128 kW;,422.01.01.005.01.02
2042,Bauteil,73967,73951.0,Wärmetauscher Achtung! Kälte,1490,422,Wärmeverteilnetz,420,Wärmeversorgungsanlagen,,,Bauart:Plattenwärmetauscher; Nennleistung:500 kW;,422.01.01.005.01.04
2042,Anlage,73969,,Fernwärmeübergabestation - Heißwasser,1217,421,Fernwärmeübergabestation - Heißwasser,420,Wärmeversorgungsanlagen,,,Anschluss an Sekundärkreislauf:; Übertragungsleistung:1000 kW;,421.02.01.000.00.99
2042,Bauteil,73970,73969.0,Wärmetauscher,1462,421,Fernwärmeübergabestation - Heißwasser,420,Wärmeversorgungsanlagen,2.0,,Bauart:Rohrbündelwärmetauscher;,
2042,Anlage,73971,,Tauchpumpe,1196,411,Tauchpumpe,410,"Abwasser-, Wasser-, Gasanlagen",,,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:; Schachttiefe:;,
2042,Anlage,73972,,Druckhaltesystem mit Fremddruckerzeugung Kälte,1227,422,Druckhaltesystem mit Fremddruckerzeugung,420,Wärmeversorgungsanlagen,,,Volumen:;,
2042,Anlage,73973,,Druckhaltesystem mit Fremddruckerzeugung Kälte,1227,422,Druckhaltesystem mit Fremddruckerzeugung,420,Wärmeversorgungsanlagen,,,Volumen:;,
2042,Anlage,73974,,Druckhaltesystem mit Fremddruckerzeugung Heizung,1227,422,Druckhaltesystem mit Fremddruckerzeugung,420,Wärmeversorgungsanlagen,,,Volumen:;,
2042,Anlage,73975,,Fernwärmeübergabestation - Heißwasser,1217,421,Fernwärmeübergabestation - Heißwasser,420,Wärmeversorgungsanlagen,,,Anschluss an Sekundärkreislauf:; Übertragungsleistung:1000 kW;,421.02.01.000.00.99
2042,Bauteil,73976,73975.0,Wärmetauscher,1462,421,Fernwärmeübergabestation - Heißwasser,420,Wärmeversorgungsanlagen,,,Bauart:Rohrbündelwärmetauscher;,
2042,Anlage,73977,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:2 Stk.; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,73981,,Maschinelle Rauch-/Wärmeabzuganlage (MRA),1237,431,Maschinelle Rauch-/Wärmeabzuganlage (MRA),430,Lufttechnische Anlagen,,,Anzahl Auslösestellen:; Anzahl Öffnungen:; Auslöseart:; Volumenstrom:77500 m3/h;,431.04.01.000.00.03
2042,Anlage,74025,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:2 Stk.; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74028,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74031,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74034,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74037,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74040,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74043,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74046,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74049,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74052,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74055,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74058,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74061,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74064,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74067,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74070,,Tauchpumpe,1196,411,Tauchpumpe,410,"Abwasser-, Wasser-, Gasanlagen",,,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:; Schachttiefe:;,
2042,Anlage,74071,,Tauchpumpe,1196,411,Tauchpumpe,410,"Abwasser-, Wasser-, Gasanlagen",,,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:; Schachttiefe:;,
2042,Anlage,74072,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74075,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74078,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74081,,Wasseraufbereitungsanlage (Enthärtung),1206,412,Wasseraufbereitungsanlage (Enthärtung),410,"Abwasser-, Wasser-, Gasanlagen",,,Anschlussnennweite DN:50 DN; Bauart:doppelt; Elektrische Anschlussleistung:; max. Dauerdurchfluss:; Regeneriersalzvorrat max. (Behälter):;,412.02.01.000.02.01
2042,Anlage,74082,,Rohrleitungen,1203,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",2.0,,Anzahl Hygienespüleinrichtungen:; Anzahl Probeentnahmestellen VDI 6023:; Anzahl Stränge / Kreise:14 Stk.; Anzahl Zirkulationspumpen:; Medium:; Nennweite Einspeisung:;,412.03.01.000.00.00
2042,Bauteil,74083,74082.0,Hauptwasserzähler,1448,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",,,Bauart:; Eichfrist:; Fernauslesung:; GLT Adresse:; Zählernummer:;,412.03.01.230.00.00
2042,Bauteil,74084,74082.0,Hauptwasserzähler,1448,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",,,Bauart:; Eichfrist:; Fernauslesung:; GLT Adresse:; Zählernummer:;,412.03.01.230.00.00
2042,Bauteil,74173,74082.0,Wasserfilter,1447,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",,,Rückspülung:;,412.03.01.229.00.00
2042,Bauteil,74088,74082.0,Wasserfilter,1447,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",,,Rückspülung:mit Rückspülung;,412.03.01.229.00.00
2042,Bauteil,74087,74082.0,Wasserfilter,1447,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",,,Rückspülung:;,412.03.01.229.00.00
2042,Bauteil,74086,74082.0,Wasserfilter,1447,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",,,Rückspülung:;,412.03.01.229.00.00
2042,Bauteil,74085,74082.0,Wasserfilter,1447,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",,,Rückspülung:;,412.03.01.229.00.00
2042,Bauteil,74122,74082.0,Wasserzähler (Subzähler),1448,412,Rohrleitungen,410,"Abwasser-, Wasser-, Gasanlagen",10.0,,Bauart:; Eichfrist:; Fernauslesung:; GLT Adresse:; Zählernummer:;,412.03.01.230.00.00
2042,Anlage,74089,,Druckerhöhungsanlage für Löschwasseranlage,1374,474,Druckerhöhungsanlage für Löschwasseranlage,470,Nutzungsspezifische Anlagen,1.0,,Art Druckbehälter:; Druck Sicherheitsventil:; Volumen Druckbehälter:;,474.01.03.000.00.00
2042,Bauteil,80750,74089.0,Membranausdehnungsgefäß (MAG),1631,474,Druckerhöhungsanlage für Löschwasseranlage,470,Nutzungsspezifische Anlagen,1.0,,"max. Betriebsdruck:; Volumen:0,08 m3;",
2042,Bauteil,80749,74089.0,Pumpen,1632,474,Druckerhöhungsanlage für Löschwasseranlage,470,Nutzungsspezifische Anlagen,2.0,,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:8 m3;,
2042,Anlage,74092,,Druckerhöhungsanlage für Löschwasseranlage,1374,474,Druckerhöhungsanlage für Löschwasseranlage,470,Nutzungsspezifische Anlagen,,,Art Druckbehälter:; Druck Sicherheitsventil:; Volumen Druckbehälter:;,474.01.03.000.00.00
2042,Bauteil,80752,74092.0,Membranausdehnungsgefäß (MAG),1631,474,Druckerhöhungsanlage für Löschwasseranlage,470,Nutzungsspezifische Anlagen,,,"max. Betriebsdruck:; Volumen:0,08 m3;",
2042,Bauteil,80751,74092.0,Pumpen,1632,474,Druckerhöhungsanlage für Löschwasseranlage,470,Nutzungsspezifische Anlagen,2.0,,"elektr. Pumpenleistung:1,1 kW; Förderhöhe:; Fördermenge:8 m3;",
2042,Anlage,74095,,Maschinelle Rauch-/Wärmeabzuganlage (MRA),1237,431,Maschinelle Rauch-/Wärmeabzuganlage (MRA),430,Lufttechnische Anlagen,,,Anzahl Auslösestellen:; Anzahl Öffnungen:; Auslöseart:; Volumenstrom:3000 m3/h;,431.04.01.000.00.01
2042,Anlage,74096,,Tauchpumpe,1196,411,Tauchpumpe,410,"Abwasser-, Wasser-, Gasanlagen",,,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:; Schachttiefe:;,
2042,Anlage,74097,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74100,,Wassererwärmungsanlage,1226,421,Wassererwärmungsanlage,420,Wärmeversorgungsanlagen,,Die Preisermittlung erfolgt über das Bauteil Warmwasserspeicher.,,
2042,Bauteil,74101,74100.0,Speicherladepumpe,1476,421,Wassererwärmungsanlage,420,Wärmeversorgungsanlagen,3.0,,,
2042,Bauteil,74102,74100.0,Warmwasserspeicher,1478,421,Wassererwärmungsanlage,420,Wärmeversorgungsanlagen,,,Beheizung (Art):; elektr. Leistung:; Volumen:2 m3;,
2042,Anlage,74103,,Druckerhöhungsanlage (nicht Löschwasser),1198,412,Druckerhöhungsanlage (nicht Löschwasser),410,"Abwasser-, Wasser-, Gasanlagen",,Die Preisermittlung erfolgt ausschließlich über die Pumpen.,Anschlussart:;,
2042,Bauteil,74104,74103.0,Membranausdehnungsgefäß (MAG),1441,412,Druckerhöhungsanlage (nicht Löschwasser),410,"Abwasser-, Wasser-, Gasanlagen",,,"Volumen:0,08 m3;",
2042,Bauteil,74105,74103.0,Pumpen,1442,412,Druckerhöhungsanlage (nicht Löschwasser),410,"Abwasser-, Wasser-, Gasanlagen",2.0,,"elektr. Pumpenleistung:1,1 kW; Förderhöhe:; Fördermenge:8 m3/h;",412.02.05.012.00.01
2042,Anlage,74106,,Netzersatzanlage-Diesel,1260,442,Netzersatzanlage-Diesel,440,Starkstromanlagen,,,elektrische Nennleistung:625 kVA; Leistung Motor:; Spannung:; Volumen Tagestank:; Volumen Vorratstank:3000 l;,442.01.01.000.00.04
2042,Anlage,74107,,GA-Schaltschränke,1395,482,GA-Schaltschränke,480,Gebäudeautomation,,,"Anzahl Felder:; Anzahl ISP:; Anzahl Steuerungen:; Bauart:Standschrank; Leistung:0,1 kW;",
2042,Anlage,74111,,Kabel,1268,444,Kabel,440,Starkstromanlagen,1.0,,,444.01.01.000.00.00
2042,Anlage,74112,,Gas-Warnanlage,1297,456,Gas-Warnanlage,450,Fernmelde- und informationstechnische Anlagen,,,Anzahl akustische Signaleinrichtungen:5 Stk.; Anzahl optische Signaleinrichtungen:10 Stk.; Anzahl Sensoren:3 Stk.; Art des Gases:CO; VdS-Zulassung:ja;,456.04.01.000.01.01
2042,Anlage,74113,,Splitanlage EG Empfang,1248,434,Splitanlage,430,Lufttechnische Anlagen,,Die Preisermittlung erfolgt über die Bauteile Innen- und Außeneinheiten.,"Kältemittel:R410A; Kältemittelfüllung:4,8 kg; Leckageerkennungssystem:nein;",
2042,Bauteil,74115,74113.0,Außeneinheit Foyer EG,1519,434,Splitanlage,430,Lufttechnische Anlagen,,,Kälteleistung:;,
2042,Bauteil,74114,74113.0,Torluftschleier Foyer EG,1520,434,Splitanlage,430,Lufttechnische Anlagen,,,Kälteleistung:;,
2042,Anlage,74116,,Splitanlage 11OG Serverraum,1248,434,Splitanlage,430,Lufttechnische Anlagen,,Die Preisermittlung erfolgt über die Bauteile Innen- und Außeneinheiten.,"Kältemittel:R410A; Kältemittelfüllung:1,8 kg; Leckageerkennungssystem:nein;",
2042,Bauteil,74117,74116.0,Außeneinheit 11OG Serverraum,1519,434,Splitanlage,430,Lufttechnische Anlagen,,,Kälteleistung:5 kW;,434.01.01.000.01.01
2042,Bauteil,74118,74116.0,Inneneinheit 11OG Serverraum,1520,434,Splitanlage,430,Lufttechnische Anlagen,,,Kälteleistung:5 kW;,434.01.01.000.02.01
2042,Anlage,74119,,Splitanlage 3UG NSHV Raum,1248,434,Splitanlage,430,Lufttechnische Anlagen,,Die Preisermittlung erfolgt über die Bauteile Innen- und Außeneinheiten.,Kältemittel:R410A; Kältemittelfüllung:6 kg; Leckageerkennungssystem:nein;,
2042,Bauteil,74120,74119.0,Außeneinheit 3UG NSHV Raum,1519,434,Splitanlage,430,Lufttechnische Anlagen,,,Kälteleistung:23 kW;,434.01.01.000.01.03
2042,Bauteil,74121,74119.0,Inneneinheit 3UG NSHV Raum,1520,434,Splitanlage,430,Lufttechnische Anlagen,,,Kälteleistung:23 kW;,
2042,Anlage,74123,,Niederspannungshauptverteiler,1266,443,Niederspannungshauptverteiler,440,Starkstromanlagen,,Die Preisermittlung erfolgt über das Bauteil Stromzähler sowie die angegebene Anzahl der NSHV Felder.,Anschlussleistung:; Anzahl Lasttrennschalter:; Anzahl NSHV Felder:; Anzahl Stromkreise:; Schalter-Typ:; Sicherungsgröße Hausanschluss:; Überspannungsschutz:;,443.01.01.000.01.00
2042,Bauteil,74124,74123.0,Stromzähler,1540,443,Niederspannungshauptverteiler,440,Starkstromanlagen,62.0,,Bauart:Balgenzähler; Eichfrist:; Fernauslesung:; GLT Adresse:; Zählernummer:;,443.01.01.002.00.00
2042,Anlage,74125,,Begleitheizung Kühlturm 1+2 (3mal) BT1,1277,449,Begleitheizung,440,Starkstromanlagen,,,Art:; Einbausituation:; Länge:; Leistung:;,449.03.01.000.00.00
2042,Anlage,74126,,Begleitheizung Dachflächenheizung Erker BT1,1277,449,Begleitheizung,440,Starkstromanlagen,,,Art:; Einbausituation:; Länge:; Leistung:;,449.03.01.000.00.00
2042,Anlage,74127,,Begleitheizung Gully Heizung BT1 + BT2,1277,449,Begleitheizung,440,Starkstromanlagen,,,Art:; Einbausituation:; Länge:; Leistung:;,449.03.01.000.00.00
2042,Anlage,74128,,Begleitheizung 1UG Garage BT1,1277,449,Begleitheizung,440,Starkstromanlagen,,,Art:; Einbausituation:; Länge:; Leistung:;,449.03.01.000.00.00
2042,Anlage,74129,,Begleitheizung Küche BT2,1277,449,Begleitheizung,440,Starkstromanlagen,,,Art:; Einbausituation:; Länge:; Leistung:;,449.03.01.000.00.00
2042,Anlage,74130,,Begleitheizung Büro BT2 Fr. Sperl,1277,449,Begleitheizung,440,Starkstromanlagen,,,Art:; Einbausituation:; Länge:; Leistung:;,449.03.01.000.00.00
2042,Anlage,74131,,Begleitheizung Racherterassengullys BT2,1277,449,Begleitheizung,440,Starkstromanlagen,,,Art:; Einbausituation:; Länge:; Leistung:;,449.03.01.000.00.00
2042,Anlage,74132,,Begleitheizung Gully OG1 + OG2 Raucherterrasse,1277,449,Begleitheizung,440,Starkstromanlagen,,,Art:; Einbausituation:; Länge:; Leistung:;,449.03.01.000.00.00
2042,Anlage,74133,,Tauchpumpe,1196,411,Tauchpumpe,410,"Abwasser-, Wasser-, Gasanlagen",,,elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:; Schachttiefe:;,
2042,Anlage,74134,,Hebeanlage - Fettabscheiderraum,1192,411,Hebeanlage,410,"Abwasser-, Wasser-, Gasanlagen",,Die Preisermittlung erfolgt ausschließlich über die Pumpen,Bauart:geschlossen; Behälter Volumen:; Fäkalienhaltig:ja; Medium:; Schachttiefe:;,
2042,Bauteil,74135,74134.0,Pumpen,1438,411,Hebeanlage,410,"Abwasser-, Wasser-, Gasanlagen",2.0,,Bauart:; elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:; Fäkalienhaltig:; Anlagenart:;,
2042,Anlage,74136,,Hebeanlage Lager bei Fotostudio,1192,411,Hebeanlage,410,"Abwasser-, Wasser-, Gasanlagen",,Die Preisermittlung erfolgt ausschließlich über die Pumpen,Bauart:geschlossen; Behälter Volumen:; Fäkalienhaltig:ja; Medium:; Schachttiefe:;,
2042,Bauteil,74137,74136.0,Pumpen,1438,411,Hebeanlage,410,"Abwasser-, Wasser-, Gasanlagen",2.0,,Bauart:Einfachpumpe; elektr. Pumpenleistung:; Förderhöhe:; Fördermenge:200 m3/h; Anlagenart:; Fäkalienhaltig:;,
2042,Anlage,74138,,Rauchwärmeabzugsanlage (RWA) 19. OG,1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:2 Stk.; Anzahl manuelle Antriebe:0 Stk.; Anzahl pneumatische Antriebe:0 Stk.; Anzahl Rauchabzugsöffnungen:2 Stk.; Auslöseart:BMA; zusätzliche Lüftungsfunktion:nein;,439.02.01.000.01.00
2042,Anlage,74139,,Rauchwärmeabzugsanlage (RWA) Atrium,1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:4 Stk.; Anzahl manuelle Antriebe:0 Stk.; Anzahl pneumatische Antriebe:0 Stk.; Anzahl Rauchabzugsöffnungen:4 Stk.; Auslöseart:BMA; zusätzliche Lüftungsfunktion:nein;,439.02.01.000.01.00
2042,Anlage,74140,,Rauchwärmeabzugsanlage (RWA) 4. OG,1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:1 Stk.; Anzahl manuelle Antriebe:0 Stk.; Anzahl pneumatische Antriebe:0 Stk.; Anzahl Rauchabzugsöffnungen:1 Stk.; Auslöseart:BMA; zusätzliche Lüftungsfunktion:nein;,439.02.01.000.01.00
2042,Anlage,74141,,Rauchwärmeabzugsanlage (RWA) 8. OG,1256,439,Rauchwärmeabzugsanlage (RWA),430,Lufttechnische Anlagen,,Die Preisermittlung erfolgt entweder über Anzahl elektrische oder Anzahl pneumatische Antriebe. Es dürfen nicht beide Felder gefüllt sein.,Anzahl elektrische Antriebe:1 Stk.; Anzahl manuelle Antriebe:0 Stk.; Anzahl pneumatische Antriebe:0 Stk.; Anzahl Rauchabzugsöffnungen:1 Stk.; Auslöseart:BMA; zusätzliche Lüftungsfunktion:nein;,439.02.01.000.01.00
